Altium Designer Pick and Place Locations
C:\Users\ldgau\Desktop\SwarmUS_ALTIUM\Electrical\02 - HIVE_BOARD\01 - SCHEMAS ET PCB\99 - WORKING COPY\Project_Outputs\REV Project_PCB_Rev.Project_SCH_Rev (2021-07-06)\04 - ASSEMBLY\HIVE_BOARD_PANEL PNP XY REV Project_PCB_Rev.Project_SCH_Rev.csv

========================================================================================================================
File Design Information:

Date:       06-07-21
Time:       12:58
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Description","Layer","Center-X(mil)","Center-Y(mil)","Rotation"
"U5","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","11191,872","2155,566","360"
"U4","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","11191,872","2005,097","360"
"U5","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","8119,510","2172,902","360"
"U4","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","8119,510","2022,433","360"
"U5","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","8119,510","4523,817","360"
"U4","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","8119,510","4373,348","360"
"J2","CON -  PWR JACK 231X5.5MM SOLDER RIGHT ANGLE - TH","TopLayer","3251,190","1410,220","270"
"CC2","TPO - PC TEST POINT MINI - SMD","TopLayer","10660,138","4126,257","0"
"SBU1","TPO - PC TEST POINT MINI - SMD","TopLayer","10158,324","4126,257","0"
"SBU2","TPO - PC TEST POINT MINI - SMD","TopLayer","10660,138","4352,432","0"
"CC1","TPO - PC TEST POINT MINI - SMD","TopLayer","10158,324","4382,432","0"
"TP16","TPO - TEST POINT - TH","TopLayer","804,128","3089,882","360"
"TP15","TPO - TEST POINT - TH","TopLayer","1850,395","4980,315","360"
"TP14","TPO - TEST POINT - TH","TopLayer","3267,718","4980,315","360"
"TP13","TPO - TEST POINT - TH","TopLayer","3477,434","1901,743","360"
"GND","TPO - TEST POINT - TH","TopLayer","9502,411","1929,889","90"
"GND","TPO - TEST POINT - TH","TopLayer","6430,049","1947,225","90"
"GND","TPO - TEST POINT - TH","TopLayer","6430,049","4298,140","90"
"S4","SWI - SLIDE DPDT 5A 120V - TH","TopLayer","752,240","1628,080","90"
"S8","SWI - SWITCH TACTILE SPST-NO 0.05A 12V -SMD","TopLayer","3998,321","2609,217","90"
"S7","SWI - SWITCH TACTILE SPST-NO 0.05A 12V -SMD","TopLayer","3667,734","2609,456","90"
"S3","SWI - SWITCH TACTILE SPST-NO 0.05A 12V -SMD","TopLayer","544,625","3206,874","180"
"S2","SWI - SWITCH TACTILE SPST-NO 0.05A 12V -SMD","TopLayer","539,670","3481,881","180"
"S1","SWI - SWITCH TACTILE SPST-NO 0.05A 12V -SMD","TopLayer","546,468","2905,707","180"
"S1","SWI - SWITCH TACTILE SPST-NO 0.05A 12V -SMD","TopLayer","9696,027","2553,116","30"
"S1","SWI - SWITCH TACTILE SPST-NO 0.05A 12V -SMD","TopLayer","6623,665","2570,452","30"
"S1","SWI - SWITCH TACTILE SPST-NO 0.05A 12V -SMD","TopLayer","6623,665","4921,367","30"
"RF1","RF_SH -  BASE RF SHIELD 0.787" X 0.787" SMD","TopLayer","10028,316","1619,305","90"
"RF1","RF_SH -  BASE RF SHIELD 0.787" X 0.787" SMD","TopLayer","6955,954","1636,641","90"
"RF1","RF_SH -  BASE RF SHIELD 0.787" X 0.787" SMD","TopLayer","6955,954","3987,556","90"
"J3","CON - TERM BLK 2POS SIDE ENTRY 5MM PCB - TH - 14-26 AWG","TopLayer","1915,033","1186,080","360"
"J2","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","11168,110","4232,283","90"
"J1","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","9620,787","4232,283","270"
"J5B","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","2944,880","5089,374","180"
"J4B","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","2173,225","5089,374","180"
"J5C","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","4488,190","5089,364","180"
"J5A","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","1401,570","5089,360","180"
"J4C","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","3716,535","5089,364","180"
"J4A","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","629,914","5089,360","180"
"J1","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","10394,458","2736,234","180"
"J1","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","7322,096","2753,570","180"
"J1","CON_USB - USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) 24 pos Receptacle - R/A","TopLayer","7322,096","5104,485","180"
"J2","CON - Header 6 positions 3x2  0.100" - 6-TH","TopLayer","10806,979","1673,947","270"
"J2","CON - Header 6 positions 3x2  0.100" - 6-TH","TopLayer","7734,617","1691,283","270"
"J2","CON - Header 6 positions 3x2  0.100" - 6-TH","TopLayer","7734,617","4042,199","270"
"J1","CON - USB MICRO B RECPT SMT R/A - 4PIN","TopLayer","973,623","1093,909","360"
"TP2","TPO - TEST POINT ROUND TH  - 100MIL","TopLayer","9925,011","4658,687","0"
"TP1","TPO - TEST POINT ROUND TH  - 100MIL","TopLayer","10831,798","3824,833","0"
"TP20","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","778,807","3676,059","90"
"TP19","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","4406,891","1961,528","90"
"TP18","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","1405,702","1963,252","90"
"TP17","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","4649,975","3419,864","90"
"TP11","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","3254,416","3120,776","90"
"TP2","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","1501,702","1637,252","270"
"TP7A","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","1200,700","4705,445","90"
"TP7B","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","2618,023","4705,445","90"
"TP7C","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","4035,345","4705,445","90"
"TP6C","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","3326,684","4705,445","90"
"TP6B","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","1909,361","4705,445","90"
"TP6A","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","492,038","4705,445","90"
"TP5","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","1501,702","1337,815","90"
"TP4","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","1501,702","1487,533","90"
"TP3","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","1501,702","1188,096","90"
"TP1","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","1501,702","1038,378","360"
"SEL","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","10846,979","1517,123","180"
"SEL#","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","10929,548","1524,997","180"
"Pulse","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","9878,464","2319,462","180"
"CC2","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","11048,404","1688,948","180"
"CC1","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","11128,931","1692,980","90"
"1V8","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","10573,730","1116,529","30"
"3V3","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","10633,513","1167,159","30"
"5V","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","10692,887","1215,762","210"
"SEL","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7774,617","1534,459","180"
"SEL#","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7857,185","1542,333","180"
"Pulse","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","6806,102","2336,798","180"
"CC2","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7976,042","1706,284","180"
"CC1","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","8056,569","1710,316","90"
"1V8","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7501,367","1133,865","30"
"3V3","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7561,151","1184,495","30"
"5V","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7620,525","1233,098","210"
"SEL","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7774,617","3885,375","180"
"SEL#","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7857,185","3893,249","180"
"Pulse","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","6806,102","4687,713","180"
"CC2","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7976,042","4057,199","180"
"CC1","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","8056,569","4061,231","90"
"1V8","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7501,367","3484,780","30"
"3V3","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7561,151","3535,411","30"
"5V","TPO - TEST POINT ROUND SMD PAD ONLY  - 1 MM","TopLayer","7620,525","3584,013","210"
"F1","FUS - 5 A 125 VAC/VDC - 2-SMD","TopLayer","1273,702","1804,252","360"
